driver_id,arrival_time,online_until,earnings,busy_time,online_duration,busy_time_capped,idle_time,idle_ratio
2929,981.2715476950702,988.5459189047008,140.03341850711277,6.747477191743548,7.274371209630544,6.747477191743548,0.5268940178869963,0.07243155493487066
2930,981.584237935824,988.6578646984699,200.39294653699864,7.058668727464136,7.073626762645858,7.058668727464136,0.014958035181722451,0.0021146203614689258
2931,981.7139610621941,988.4472048924096,192.07638160674236,7.551008839811694,6.733243830215429,6.733243830215429,0.0,0.0
2932,982.0157038743295,989.4271707882375,163.66568006969968,7.398235987734943,7.411466913908043,7.398235987734943,0.013230926173100066,0.0017851966859990258
2933,982.6607378845142,989.7011047046923,174.06588780181124,6.962746251245824,7.040366820178065,6.962746251245824,0.07762056893224045,0.01102507453301663
2934,982.9254616639366,989.6763840349054,152.49319411836558,7.013886923365263,6.750922370968738,6.750922370968738,0.0,0.0
2935,983.5919088628938,991.4571590371853,179.67153959674022,7.535301112448018,7.865250174291532,7.535301112448018,0.32994906184351436,0.04195023102024021
2936,983.7689372250363,989.9543262409834,149.9679535584914,6.819295378820243,6.185389015947067,6.185389015947067,0.0,0.0
2937,984.365904065308,992.0345041604356,212.9756887016535,8.326106908780352,7.668600095127658,7.668600095127658,0.0,0.0
2938,984.913511929952,991.6946070238934,143.6561145912708,6.9333000654332935,6.781095093941303,6.781095093941303,0.0,0.0
2939,985.1412007903217,992.8718437063189,190.7993899944603,7.480095862440686,7.730642915997237,7.480095862440686,0.2505470535565504,0.03240960115207059
2940,985.1893607779591,992.8673503603711,164.62866225891037,9.068293545061676,7.67798958241201,7.67798958241201,0.0,0.0
2941,985.2174133267247,991.4122776521149,137.25157006646072,7.102539962862479,6.194864325390199,6.194864325390199,0.0,0.0
2942,985.3270121151157,993.2121961843757,174.2021021875231,8.031899581306115,7.885184069259935,7.885184069259935,0.0,0.0
2943,986.1796945372736,992.449881974894,126.46065089943122,6.11272410968754,6.270187437620393,6.11272410968754,0.15746332793285323,0.025113017672819735
2944,986.1890430404756,993.5804085225436,145.6046601724965,7.221339499678047,7.391365482068068,7.221339499678047,0.17002598239002076,0.023003325001654272
2945,986.8076865961121,993.6653478574435,159.3367889176724,7.130074814066433,6.857661261331373,6.857661261331373,0.0,0.0
2946,986.8803734212279,993.1049023970617,155.65978120131157,5.934803758519013,6.224528975833778,5.934803758519013,0.2897252173147642,0.0465457255383658
2947,987.2478146860988,993.6566395981315,126.57622512285356,6.22604127709967,6.408824912032742,6.22604127709967,0.18278363493307204,0.028520616094518485
2948,987.5145723855431,994.2968775426959,143.6404909390759,6.94059967903857,6.782305157152791,6.782305157152791,0.0,0.0
2949,987.5244007550723,995.2820507343963,184.06542337285316,8.420636980480888,7.757649979324015,7.757649979324015,0.0,0.0
2950,987.5975031510487,994.7771445539726,160.38570591067764,7.441639241183916,7.179641402923835,7.179641402923835,0.0,0.0
2951,988.1678271159763,994.402051040588,145.09320572914476,6.530129919040464,6.234223924611797,6.234223924611797,0.0,0.0
2952,988.2961612481679,994.6321015227327,118.60034955394066,6.396437577248581,6.335940274564791,6.335940274564791,0.0,0.0
2953,988.9589143925131,996.3654177527471,153.76867148969984,8.23289475018961,7.406503360234069,7.406503360234069,0.0,0.0
2954,989.153314829478,995.3881829037441,150.77122983029182,7.071418537846542,6.23486807426616,6.23486807426616,0.0,0.0
2955,989.9518131647579,996.8632620176451,182.09101583452252,7.932656505848946,6.911448852887133,6.911448852887133,0.0,0.0
2956,990.1647031590084,997.0150664112106,124.57020599038363,6.619633695769068,6.850363252202214,6.619633695769068,0.23072955643314685,0.03368136081819797
2957,990.3385167390687,997.9226689021401,166.785654740799,7.352165241629567,7.584152163071394,7.352165241629567,0.23198692144182687,0.030588379090205106
